Season,Strata,Age Category,Race/Ethnicity,Sex,COVID,ICU,Medical Condition,Mechanical Ventilation,Death,Time Period,Time,Estimate Type,Estimate
2021,Race/Ethnicity,Overall,Multiracial,Overall,N/A,N/A,N/A,N/A,N/A,Month,May_2021,Counts,54
2021,Race/Ethnicity,Overall,Hispanic or Latino,Overall,N/A,N/A,N/A,N/A,N/A,Month,April_2021,Counts,1674
2021,Race/Ethnicity,Overall,Unknown,Overall,N/A,N/A,N/A,N/A,N/A,Month,December_2020,Counts,1165
2021,Race/Ethnicity,Overall,Non-Hispanic Black,Overall,N/A,N/A,N/A,N/A,N/A,Month,September_2021,Counts,3932
2021,Race/Ethnicity,Overall,Non-Hispanic AI/AN,Overall,N/A,N/A,N/A,N/A,N/A,Month,June_2021,Counts,48
2021,Race/Ethnicity,Overall,Non-Hispanic A/PI,Overall,N/A,N/A,N/A,N/A,N/A,Month,July_2021,Counts,247
2021,Race/Ethnicity,Overall,Non-Hispanic White,Overall,N/A,N/A,N/A,N/A,N/A,Month,October_2020,Counts,4612
2223,Race/Ethnicity,Overall,Non-Hispanic A/PI,Overall,N/A,N/A,N/A,N/A,N/A,Month,December_2022,Counts,718
2223,Race/Ethnicity,Overall,Non-Hispanic White,Overall,N/A,N/A,N/A,N/A,N/A,Month,June_2023,Counts,1130
2223,Race/Ethnicity,Overall,Multiracial,Overall,N/A,N/A,N/A,N/A,N/A,Month,July_2023,Counts,14
2223,Race/Ethnicity,Overall,Hispanic or Latino,Overall,N/A,N/A,N/A,N/A,N/A,Month,March_2023,Counts,647
2223,Race/Ethnicity,Overall,Unknown,Overall,N/A,N/A,N/A,N/A,N/A,Month,May_2023,Counts,69
2223,Race/Ethnicity,Overall,Non-Hispanic Black,Overall,N/A,N/A,N/A,N/A,N/A,Month,August_2023,Counts,1049
2223,Race/Ethnicity,Overall,Non-Hispanic AI/AN,Overall,N/A,N/A,N/A,N/A,N/A,Month,September_2023,Counts,41
2223,Race/Ethnicity,Overall,Non-Hispanic A/PI,Overall,N/A,N/A,N/A,N/A,N/A,Month,Novermber_2022,Counts,513
2223,Race/Ethnicity,Overall,Non-Hispanic White,Overall,N/A,N/A,N/A,N/A,N/A,Month,Febuary_2023,Counts,4955
2223,Race/Ethnicity,Overall,Multiracial,Overall,N/A,N/A,N/A,N/A,N/A,Month,January_2023,Counts,61
2223,Race/Ethnicity,Overall,Hispanic or Latino,Overall,N/A,N/A,N/A,N/A,N/A,Month,April_2023,Counts,444
2223,Race/Ethnicity,Overall,Hispanic or Latino,Overall,N/A,N/A,N/A,N/A,N/A,Month,October_2022,Counts,752
2223,Race/Ethnicity,Overall,Non-Hispanic White,Overall,N/A,N/A,N/A,N/A,N/A,Month,December_2022,Counts,8662
2223,Race/Ethnicity,Overall,Multiracial,Overall,N/A,N/A,N/A,N/A,N/A,Month,June_2023,Counts,12
2223,Race/Ethnicity,Overall,Hispanic or Latino,Overall,N/A,N/A,N/A,N/A,N/A,Month,July_2023,Counts,248
2223,Race/Ethnicity,Overall,Unknown,Overall,N/A,N/A,N/A,N/A,N/A,Month,March_2023,Counts,161
2223,Race/Ethnicity,Overall,Non-Hispanic Black,Overall,N/A,N/A,N/A,N/A,N/A,Month,May_2023,Counts,463
2223,Race/Ethnicity,Overall,Non-Hispanic AI/AN,Overall,N/A,N/A,N/A,N/A,N/A,Month,August_2023,Counts,32
2223,Race/Ethnicity,Overall,Non-Hispanic A/PI,Overall,N/A,N/A,N/A,N/A,N/A,Month,September_2023,Counts,359
2223,Race/Ethnicity,Overall,Non-Hispanic White,Overall,N/A,N/A,N/A,N/A,N/A,Month,Novermber_2022,Counts,6661
2223,Race/Ethnicity,Overall,Multiracial,Overall,N/A,N/A,N/A,N/A,N/A,Month,Febuary_2023,Counts,48
2223,Race/Ethnicity,Overall,Hispanic or Latino,Overall,N/A,N/A,N/A,N/A,N/A,Month,January_2023,Counts,1007
2223,Race/Ethnicity,Overall,Unknown,Overall,N/A,N/A,N/A,N/A,N/A,Month,April_2023,Counts,111
2223,Race/Ethnicity,Overall,Unknown,Overall,N/A,N/A,N/A,N/A,N/A,Month,October_2022,Counts,191
2223,Race/Ethnicity,Overall,Multiracial,Overall,N/A,N/A,N/A,N/A,N/A,Month,December_2022,Counts,73
2223,Race/Ethnicity,Overall,Hispanic or Latino,Overall,N/A,N/A,N/A,N/A,N/A,Month,June_2023,Counts,192
2223,Race/Ethnicity,Overall,Unknown,Overall,N/A,N/A,N/A,N/A,N/A,Month,July_2023,Counts,73
2223,Race/Ethnicity,Overall,Non-Hispanic Black,Overall,N/A,N/A,N/A,N/A,N/A,Month,March_2023,Counts,1131
2223,Race/Ethnicity,Overall,Non-Hispanic AI/AN,Overall,N/A,N/A,N/A,N/A,N/A,Month,May_2023,Counts,33
2223,Race/Ethnicity,Overall,Non-Hispanic A/PI,Overall,N/A,N/A,N/A,N/A,N/A,Month,August_2023,Counts,335
2223,Race/Ethnicity,Overall,Non-Hispanic White,Overall,N/A,N/A,N/A,N/A,N/A,Month,September_2023,Counts,3895
2223,Race/Ethnicity,Overall,Multiracial,Overall,N/A,N/A,N/A,N/A,N/A,Month,Novermber_2022,Counts,63
2223,Race/Ethnicity,Overall,Hispanic or Latino,Overall,N/A,N/A,N/A,N/A,N/A,Month,Febuary_2023,Counts,791
2223,Race/Ethnicity,Overall,Unknown,Overall,N/A,N/A,N/A,N/A,N/A,Month,January_2023,Counts,302
2223,Race/Ethnicity,Overall,Non-Hispanic Black,Overall,N/A,N/A,N/A,N/A,N/A,Month,April_2023,Counts,644
2223,Race/Ethnicity,Overall,Non-Hispanic Black,Overall,N/A,N/A,N/A,N/A,N/A,Month,October_2022,Counts,1554
2223,Race/Ethnicity,Overall,Hispanic or Latino,Overall,N/A,N/A,N/A,N/A,N/A,Month,December_2022,Counts,1354
2223,Race/Ethnicity,Overall,Unknown,Overall,N/A,N/A,N/A,N/A,N/A,Month,June_2023,Counts,63
2223,Race/Ethnicity,Overall,Non-Hispanic Black,Overall,N/A,N/A,N/A,N/A,N/A,Month,July_2023,Counts,516
2223,Race/Ethnicity,Overall,Non-Hispanic AI/AN,Overall,N/A,N/A,N/A,N/A,N/A,Month,March_2023,Counts,93
2223,Race/Ethnicity,Overall,Non-Hispanic A/PI,Overall,N/A,N/A,N/A,N/A,N/A,Month,May_2023,Counts,216
2223,Race/Ethnicity,Overall,Non-Hispanic White,Overall,N/A,N/A,N/A,N/A,N/A,Month,August_2023,Counts,2739
2223,Race/Ethnicity,Overall,Multiracial,Overall,N/A,N/A,N/A,N/A,N/A,Month,September_2023,Counts,31
2223,Race/Ethnicity,Overall,Hispanic or Latino,Overall,N/A,N/A,N/A,N/A,N/A,Month,Novermber_2022,Counts,1095
2223,Race/Ethnicity,Overall,Unknown,Overall,N/A,N/A,N/A,N/A,N/A,Month,Febuary_2023,Counts,205
2223,Race/Ethnicity,Overall,Non-Hispanic Black,Overall,N/A,N/A,N/A,N/A,N/A,Month,January_2023,Counts,2498
2223,Race/Ethnicity,Overall,Non-Hispanic AI/AN,Overall,N/A,N/A,N/A,N/A,N/A,Month,April_2023,Counts,57
2223,Race/Ethnicity,Overall,Non-Hispanic AI/AN,Overall,N/A,N/A,N/A,N/A,N/A,Month,October_2022,Counts,71
2223,Race/Ethnicity,Overall,Unknown,Overall,N/A,N/A,N/A,N/A,N/A,Month,December_2022,Counts,385
2223,Race/Ethnicity,Overall,Non-Hispanic Black,Overall,N/A,N/A,N/A,N/A,N/A,Month,June_2023,Counts,352
2223,Race/Ethnicity,Overall,Non-Hispanic AI/AN,Overall,N/A,N/A,N/A,N/A,N/A,Month,July_2023,Counts,18
2223,Race/Ethnicity,Overall,Non-Hispanic A/PI,Overall,N/A,N/A,N/A,N/A,N/A,Month,March_2023,Counts,344
2223,Race/Ethnicity,Overall,Non-Hispanic White,Overall,N/A,N/A,N/A,N/A,N/A,Month,May_2023,Counts,1820
2223,Race/Ethnicity,Overall,Multiracial,Overall,N/A,N/A,N/A,N/A,N/A,Month,August_2023,Counts,25
2223,Race/Ethnicity,Overall,Hispanic or Latino,Overall,N/A,N/A,N/A,N/A,N/A,Month,September_2023,Counts,574
2223,Race/Ethnicity,Overall,Unknown,Overall,N/A,N/A,N/A,N/A,N/A,Month,Novermber_2022,Counts,290
2223,Race/Ethnicity,Overall,Non-Hispanic Black,Overall,N/A,N/A,N/A,N/A,N/A,Month,Febuary_2023,Counts,1528
2223,Race/Ethnicity,Overall,Non-Hispanic AI/AN,Overall,N/A,N/A,N/A,N/A,N/A,Month,January_2023,Counts,58
2223,Race/Ethnicity,Overall,Non-Hispanic A/PI,Overall,N/A,N/A,N/A,N/A,N/A,Month,April_2023,Counts,267
2223,Race/Ethnicity,Overall,Non-Hispanic A/PI,Overall,N/A,N/A,N/A,N/A,N/A,Month,October_2022,Counts,361
2223,Race/Ethnicity,Overall,Non-Hispanic Black,Overall,N/A,N/A,N/A,N/A,N/A,Month,December_2022,Counts,2888
2223,Race/Ethnicity,Overall,Non-Hispanic AI/AN,Overall,N/A,N/A,N/A,N/A,N/A,Month,June_2023,Counts,13
2223,Race/Ethnicity,Overall,Non-Hispanic A/PI,Overall,N/A,N/A,N/A,N/A,N/A,Month,July_2023,Counts,222
2223,Race/Ethnicity,Overall,Non-Hispanic White,Overall,N/A,N/A,N/A,N/A,N/A,Month,March_2023,Counts,4008
2223,Race/Ethnicity,Overall,Multiracial,Overall,N/A,N/A,N/A,N/A,N/A,Month,May_2023,Counts,17
2223,Race/Ethnicity,Overall,Hispanic or Latino,Overall,N/A,N/A,N/A,N/A,N/A,Month,August_2023,Counts,524
2223,Race/Ethnicity,Overall,Unknown,Overall,N/A,N/A,N/A,N/A,N/A,Month,September_2023,Counts,132
2223,Race/Ethnicity,Overall,Non-Hispanic Black,Overall,N/A,N/A,N/A,N/A,N/A,Month,Novermber_2022,Counts,1809
2223,Race/Ethnicity,Overall,Non-Hispanic AI/AN,Overall,N/A,N/A,N/A,N/A,N/A,Month,Febuary_2023,Counts,44
2223,Race/Ethnicity,Overall,Non-Hispanic A/PI,Overall,N/A,N/A,N/A,N/A,N/A,Month,January_2023,Counts,501
2223,Race/Ethnicity,Overall,Non-Hispanic White,Overall,N/A,N/A,N/A,N/A,N/A,Month,April_2023,Counts,2586
2223,Race/Ethnicity,Overall,Non-Hispanic White,Overall,N/A,N/A,N/A,N/A,N/A,Month,October_2022,Counts,6108
2223,Race/Ethnicity,Overall,Non-Hispanic AI/AN,Overall,N/A,N/A,N/A,N/A,N/A,Month,December_2022,Counts,100
2223,Race/Ethnicity,Overall,Non-Hispanic A/PI,Overall,N/A,N/A,N/A,N/A,N/A,Month,June_2023,Counts,186
2223,Race/Ethnicity,Overall,Non-Hispanic White,Overall,N/A,N/A,N/A,N/A,N/A,Month,July_2023,Counts,1387
2223,Race/Ethnicity,Overall,Multiracial,Overall,N/A,N/A,N/A,N/A,N/A,Month,March_2023,Counts,43
2223,Race/Ethnicity,Overall,Hispanic or Latino,Overall,N/A,N/A,N/A,N/A,N/A,Month,May_2023,Counts,317
2223,Race/Ethnicity,Overall,Unknown,Overall,N/A,N/A,N/A,N/A,N/A,Month,August_2023,Counts,143
2223,Race/Ethnicity,Overall,Non-Hispanic Black,Overall,N/A,N/A,N/A,N/A,N/A,Month,September_2023,Counts,1098
2223,Race/Ethnicity,Overall,Non-Hispanic AI/AN,Overall,N/A,N/A,N/A,N/A,N/A,Month,Novermber_2022,Counts,107
2223,Race/Ethnicity,Overall,Non-Hispanic A/PI,Overall,N/A,N/A,N/A,N/A,N/A,Month,Febuary_2023,Counts,395
2223,Race/Ethnicity,Overall,Non-Hispanic White,Overall,N/A,N/A,N/A,N/A,N/A,Month,January_2023,Counts,6825
2223,Race/Ethnicity,Overall,Multiracial,Overall,N/A,N/A,N/A,N/A,N/A,Month,April_2023,Counts,19
2223,Race/Ethnicity,Overall,Multiracial,Overall,N/A,N/A,N/A,N/A,N/A,Month,October_2022,Counts,40
2324,Race/Ethnicity,Overall,Hispanic or Latino,Overall,N/A,N/A,N/A,N/A,N/A,Month,June_2024,Counts,300
2324,Race/Ethnicity,Overall,Unknown,Overall,N/A,N/A,N/A,N/A,N/A,Month,April_2024,Counts,38
2324,Race/Ethnicity,Overall,Non-Hispanic Black,Overall,N/A,N/A,N/A,N/A,N/A,Month,July_2024,Counts,1076
2324,Race/Ethnicity,Overall,Non-Hispanic AI/AN,Overall,N/A,N/A,N/A,N/A,N/A,Month,Novermber_2023,Counts,73
2324,Race/Ethnicity,Overall,Non-Hispanic A/PI,Overall,N/A,N/A,N/A,N/A,N/A,Month,May_2024,Counts,139
2324,Race/Ethnicity,Overall,Non-Hispanic White,Overall,N/A,N/A,N/A,N/A,N/A,Month,December_2023,Counts,6246
2324,Race/Ethnicity,Overall,Multiracial,Overall,N/A,N/A,N/A,N/A,N/A,Month,August_2024,Counts,40
2324,Race/Ethnicity,Overall,Hispanic or Latino,Overall,N/A,N/A,N/A,N/A,N/A,Month,Febuary_2024,Counts,514
2324,Race/Ethnicity,Overall,Unknown,Overall,N/A,N/A,N/A,N/A,N/A,Month,October_2023,Counts,83
2324,Race/Ethnicity,Overall,Non-Hispanic Black,Overall,N/A,N/A,N/A,N/A,N/A,Month,January_2024,Counts,1962
2324,Race/Ethnicity,Overall,Non-Hispanic AI/AN,Overall,N/A,N/A,N/A,N/A,N/A,Month,March_2024,Counts,26
2324,Race/Ethnicity,Overall,Multiracial,Overall,N/A,N/A,N/A,N/A,N/A,Month,September_2024,Counts,42
2324,Race/Ethnicity,Overall,Unknown,Overall,N/A,N/A,N/A,N/A,N/A,Month,June_2024,Counts,88
2324,Race/Ethnicity,Overall,Non-Hispanic Black,Overall,N/A,N/A,N/A,N/A,N/A,Month,April_2024,Counts,350
2324,Race/Ethnicity,Overall,Non-Hispanic AI/AN,Overall,N/A,N/A,N/A,N/A,N/A,Month,July_2024,Counts,46
2324,Race/Ethnicity,Overall,Non-Hispanic A/PI,Overall,N/A,N/A,N/A,N/A,N/A,Month,Novermber_2023,Counts,361
2324,Race/Ethnicity,Overall,Non-Hispanic White,Overall,N/A,N/A,N/A,N/A,N/A,Month,May_2024,Counts,1132
2324,Race/Ethnicity,Overall,Multiracial,Overall,N/A,N/A,N/A,N/A,N/A,Month,December_2023,Counts,48
2324,Race/Ethnicity,Overall,Hispanic or Latino,Overall,N/A,N/A,N/A,N/A,N/A,Month,August_2024,Counts,718
2324,Race/Ethnicity,Overall,Unknown,Overall,N/A,N/A,N/A,N/A,N/A,Month,Febuary_2024,Counts,124
2324,Race/Ethnicity,Overall,Non-Hispanic Black,Overall,N/A,N/A,N/A,N/A,N/A,Month,October_2023,Counts,888
2324,Race/Ethnicity,Overall,Non-Hispanic AI/AN,Overall,N/A,N/A,N/A,N/A,N/A,Month,January_2024,Counts,38
2324,Race/Ethnicity,Overall,Non-Hispanic A/PI,Overall,N/A,N/A,N/A,N/A,N/A,Month,March_2024,Counts,191
2324,Race/Ethnicity,Overall,Hispanic or Latino,Overall,N/A,N/A,N/A,N/A,N/A,Month,September_2024,Counts,485
2324,Race/Ethnicity,Overall,Non-Hispanic Black,Overall,N/A,N/A,N/A,N/A,N/A,Month,June_2024,Counts,533
2324,Race/Ethnicity,Overall,Non-Hispanic AI/AN,Overall,N/A,N/A,N/A,N/A,N/A,Month,April_2024,Counts,12
2324,Race/Ethnicity,Overall,Non-Hispanic A/PI,Overall,N/A,N/A,N/A,N/A,N/A,Month,July_2024,Counts,419
2324,Race/Ethnicity,Overall,Non-Hispanic White,Overall,N/A,N/A,N/A,N/A,N/A,Month,Novermber_2023,Counts,4632
2324,Race/Ethnicity,Overall,Multiracial,Overall,N/A,N/A,N/A,N/A,N/A,Month,May_2024,Counts,11
2324,Race/Ethnicity,Overall,Hispanic or Latino,Overall,N/A,N/A,N/A,N/A,N/A,Month,December_2023,Counts,778
2324,Race/Ethnicity,Overall,Unknown,Overall,N/A,N/A,N/A,N/A,N/A,Month,August_2024,Counts,147
2324,Race/Ethnicity,Overall,Non-Hispanic Black,Overall,N/A,N/A,N/A,N/A,N/A,Month,Febuary_2024,Counts,1361
2324,Race/Ethnicity,Overall,Non-Hispanic AI/AN,Overall,N/A,N/A,N/A,N/A,N/A,Month,October_2023,Counts,79
2324,Race/Ethnicity,Overall,Non-Hispanic A/PI,Overall,N/A,N/A,N/A,N/A,N/A,Month,January_2024,Counts,512
2324,Race/Ethnicity,Overall,Non-Hispanic White,Overall,N/A,N/A,N/A,N/A,N/A,Month,March_2024,Counts,2174
2324,Race/Ethnicity,Overall,Unknown,Overall,N/A,N/A,N/A,N/A,N/A,Month,September_2024,Counts,107
2324,Race/Ethnicity,Overall,Non-Hispanic AI/AN,Overall,N/A,N/A,N/A,N/A,N/A,Month,June_2024,Counts,13
2324,Race/Ethnicity,Overall,Non-Hispanic A/PI,Overall,N/A,N/A,N/A,N/A,N/A,Month,April_2024,Counts,131
2324,Race/Ethnicity,Overall,Non-Hispanic White,Overall,N/A,N/A,N/A,N/A,N/A,Month,July_2024,Counts,3018
2324,Race/Ethnicity,Overall,Multiracial,Overall,N/A,N/A,N/A,N/A,N/A,Month,Novermber_2023,Counts,48
2324,Race/Ethnicity,Overall,Hispanic or Latino,Overall,N/A,N/A,N/A,N/A,N/A,Month,May_2024,Counts,207
2324,Race/Ethnicity,Overall,Unknown,Overall,N/A,N/A,N/A,N/A,N/A,Month,December_2023,Counts,231
2324,Race/Ethnicity,Overall,Non-Hispanic Black,Overall,N/A,N/A,N/A,N/A,N/A,Month,August_2024,Counts,1407
2324,Race/Ethnicity,Overall,Non-Hispanic AI/AN,Overall,N/A,N/A,N/A,N/A,N/A,Month,Febuary_2024,Counts,39
2324,Race/Ethnicity,Overall,Non-Hispanic A/PI,Overall,N/A,N/A,N/A,N/A,N/A,Month,October_2023,Counts,287
2324,Race/Ethnicity,Overall,Non-Hispanic White,Overall,N/A,N/A,N/A,N/A,N/A,Month,January_2024,Counts,5817
2324,Race/Ethnicity,Overall,Multiracial,Overall,N/A,N/A,N/A,N/A,N/A,Month,March_2024,Counts,16
2324,Race/Ethnicity,Overall,Non-Hispanic Black,Overall,N/A,N/A,N/A,N/A,N/A,Month,September_2024,Counts,1003
2324,Race/Ethnicity,Overall,Non-Hispanic A/PI,Overall,N/A,N/A,N/A,N/A,N/A,Month,June_2024,Counts,238
2324,Race/Ethnicity,Overall,Non-Hispanic White,Overall,N/A,N/A,N/A,N/A,N/A,Month,April_2024,Counts,1266
2324,Race/Ethnicity,Overall,Multiracial,Overall,N/A,N/A,N/A,N/A,N/A,Month,July_2024,Counts,34
2324,Race/Ethnicity,Overall,Hispanic or Latino,Overall,N/A,N/A,N/A,N/A,N/A,Month,Novermber_2023,Counts,726
2324,Race/Ethnicity,Overall,Unknown,Overall,N/A,N/A,N/A,N/A,N/A,Month,May_2024,Counts,37
2324,Race/Ethnicity,Overall,Non-Hispanic Black,Overall,N/A,N/A,N/A,N/A,N/A,Month,December_2023,Counts,1706
2324,Race/Ethnicity,Overall,Non-Hispanic AI/AN,Overall,N/A,N/A,N/A,N/A,N/A,Month,August_2024,Counts,57
2324,Race/Ethnicity,Overall,Non-Hispanic A/PI,Overall,N/A,N/A,N/A,N/A,N/A,Month,Febuary_2024,Counts,325
2324,Race/Ethnicity,Overall,Non-Hispanic White,Overall,N/A,N/A,N/A,N/A,N/A,Month,October_2023,Counts,4240
2324,Race/Ethnicity,Overall,Multiracial,Overall,N/A,N/A,N/A,N/A,N/A,Month,January_2024,Counts,53
2324,Race/Ethnicity,Overall,Hispanic or Latino,Overall,N/A,N/A,N/A,N/A,N/A,Month,March_2024,Counts,315
2324,Race/Ethnicity,Overall,Non-Hispanic AI/AN,Overall,N/A,N/A,N/A,N/A,N/A,Month,September_2024,Counts,29
2324,Race/Ethnicity,Overall,Non-Hispanic White,Overall,N/A,N/A,N/A,N/A,N/A,Month,June_2024,Counts,1770
2324,Race/Ethnicity,Overall,Multiracial,Overall,N/A,N/A,N/A,N/A,N/A,Month,April_2024,Counts,10
2324,Race/Ethnicity,Overall,Hispanic or Latino,Overall,N/A,N/A,N/A,N/A,N/A,Month,July_2024,Counts,622
2324,Race/Ethnicity,Overall,Unknown,Overall,N/A,N/A,N/A,N/A,N/A,Month,Novermber_2023,Counts,149
2324,Race/Ethnicity,Overall,Non-Hispanic Black,Overall,N/A,N/A,N/A,N/A,N/A,Month,May_2024,Counts,349
2324,Race/Ethnicity,Overall,Non-Hispanic AI/AN,Overall,N/A,N/A,N/A,N/A,N/A,Month,December_2023,Counts,61
2324,Race/Ethnicity,Overall,Non-Hispanic A/PI,Overall,N/A,N/A,N/A,N/A,N/A,Month,August_2024,Counts,401
2324,Race/Ethnicity,Overall,Non-Hispanic White,Overall,N/A,N/A,N/A,N/A,N/A,Month,Febuary_2024,Counts,3428
2324,Race/Ethnicity,Overall,Multiracial,Overall,N/A,N/A,N/A,N/A,N/A,Month,October_2023,Counts,37
2324,Race/Ethnicity,Overall,Hispanic or Latino,Overall,N/A,N/A,N/A,N/A,N/A,Month,January_2024,Counts,792
2324,Race/Ethnicity,Overall,Unknown,Overall,N/A,N/A,N/A,N/A,N/A,Month,March_2024,Counts,70
2324,Race/Ethnicity,Overall,Non-Hispanic A/PI,Overall,N/A,N/A,N/A,N/A,N/A,Month,September_2024,Counts,231
2324,Race/Ethnicity,Overall,Multiracial,Overall,N/A,N/A,N/A,N/A,N/A,Month,June_2024,Counts,11
2324,Race/Ethnicity,Overall,Hispanic or Latino,Overall,N/A,N/A,N/A,N/A,N/A,Month,April_2024,Counts,175
2324,Race/Ethnicity,Overall,Unknown,Overall,N/A,N/A,N/A,N/A,N/A,Month,July_2024,Counts,126
2324,Race/Ethnicity,Overall,Non-Hispanic Black,Overall,N/A,N/A,N/A,N/A,N/A,Month,Novermber_2023,Counts,1174
2324,Race/Ethnicity,Overall,Non-Hispanic AI/AN,Overall,N/A,N/A,N/A,N/A,N/A,Month,May_2024,Counts,11
2324,Race/Ethnicity,Overall,Non-Hispanic A/PI,Overall,N/A,N/A,N/A,N/A,N/A,Month,December_2023,Counts,517
2324,Race/Ethnicity,Overall,Non-Hispanic White,Overall,N/A,N/A,N/A,N/A,N/A,Month,August_2024,Counts,3944
2324,Race/Ethnicity,Overall,Multiracial,Overall,N/A,N/A,N/A,N/A,N/A,Month,Febuary_2024,Counts,29
2324,Race/Ethnicity,Overall,Hispanic or Latino,Overall,N/A,N/A,N/A,N/A,N/A,Month,October_2023,Counts,573
2324,Race/Ethnicity,Overall,Unknown,Overall,N/A,N/A,N/A,N/A,N/A,Month,January_2024,Counts,210
2324,Race/Ethnicity,Overall,Non-Hispanic Black,Overall,N/A,N/A,N/A,N/A,N/A,Month,March_2024,Counts,631
2324,Race/Ethnicity,Overall,Non-Hispanic White,Overall,N/A,N/A,N/A,N/A,N/A,Month,September_2024,Counts,3558
2324,Age Category (finer),65-74 years,Overall,Overall,N/A,N/A,N/A,N/A,N/A,Month,June_2024,Counts,600
2324,Age Category (finer),≥75 years,Overall,Overall,N/A,N/A,N/A,N/A,N/A,Month,April_2024,Counts,968
2324,Age Category (finer),12-17 years,Overall,Overall,N/A,N/A,N/A,N/A,N/A,Month,July_2024,Counts,31
2324,Age Category (finer),5-11 years,Overall,Overall,N/A,N/A,N/A,N/A,N/A,Month,Novermber_2023,Counts,27
2324,Age Category (finer),0-<1 year,Overall,Overall,N/A,N/A,N/A,N/A,N/A,Month,May_2024,Counts,37
2324,Age Category (finer),1-4 years,Overall,Overall,N/A,N/A,N/A,N/A,N/A,Month,December_2023,Counts,100
2324,Age Category (finer),65-74 years,Overall,Overall,N/A,N/A,N/A,N/A,N/A,Month,August_2024,Counts,1313
2324,Age Category (finer),≥75 years,Overall,Overall,N/A,N/A,N/A,N/A,N/A,Month,Febuary_2024,Counts,2539
2324,Age Category (finer),12-17 years,Overall,Overall,N/A,N/A,N/A,N/A,N/A,Month,October_2023,Counts,20
2324,Age Category (finer),5-11 years,Overall,Overall,N/A,N/A,N/A,N/A,N/A,Month,January_2024,Counts,60
2324,Age Category (finer),0-<1 year,Overall,Overall,N/A,N/A,N/A,N/A,N/A,Month,March_2024,Counts,67
2324,Age Category (finer),1-4 years,Overall,Overall,N/A,N/A,N/A,N/A,N/A,Month,September_2024,Counts,61
2324,Age Category (finer),≥75 years,Overall,Overall,N/A,N/A,N/A,N/A,N/A,Month,June_2024,Counts,1497
2324,Age Category (finer),12-17 years,Overall,Overall,N/A,N/A,N/A,N/A,N/A,Month,April_2024,Counts,7
2324,Age Category (finer),5-11 years,Overall,Overall,N/A,N/A,N/A,N/A,N/A,Month,July_2024,Counts,29
2324,Age Category (finer),0-<1 year,Overall,Overall,N/A,N/A,N/A,N/A,N/A,Month,Novermber_2023,Counts,149
2324,Age Category (finer),1-4 years,Overall,Overall,N/A,N/A,N/A,N/A,N/A,Month,May_2024,Counts,22
2324,Age Category (finer),65-74 years,Overall,Overall,N/A,N/A,N/A,N/A,N/A,Month,December_2023,Counts,2023
2324,Age Category (finer),≥75 years,Overall,Overall,N/A,N/A,N/A,N/A,N/A,Month,August_2024,Counts,3096
2324,Age Category (finer),12-17 years,Overall,Overall,N/A,N/A,N/A,N/A,N/A,Month,Febuary_2024,Counts,68
2324,Age Category (finer),5-11 years,Overall,Overall,N/A,N/A,N/A,N/A,N/A,Month,October_2023,Counts,23
2324,Age Category (finer),0-<1 year,Overall,Overall,N/A,N/A,N/A,N/A,N/A,Month,January_2024,Counts,205
2324,Age Category (finer),1-4 years,Overall,Overall,N/A,N/A,N/A,N/A,N/A,Month,March_2024,Counts,42
2324,Age Category (finer),65-74 years,Overall,Overall,N/A,N/A,N/A,N/A,N/A,Month,September_2024,Counts,1115
2324,Age Category (finer),12-17 years,Overall,Overall,N/A,N/A,N/A,N/A,N/A,Month,June_2024,Counts,11
2324,Age Category (finer),5-11 years,Overall,Overall,N/A,N/A,N/A,N/A,N/A,Month,April_2024,Counts,15
2324,Age Category (finer),0-<1 year,Overall,Overall,N/A,N/A,N/A,N/A,N/A,Month,July_2024,Counts,101
2324,Age Category (finer),1-4 years,Overall,Overall,N/A,N/A,N/A,N/A,N/A,Month,Novermber_2023,Counts,67
2324,Age Category (finer),65-74 years,Overall,Overall,N/A,N/A,N/A,N/A,N/A,Month,May_2024,Counts,381
2324,Age Category (finer),≥75 years,Overall,Overall,N/A,N/A,N/A,N/A,N/A,Month,December_2023,Counts,4530
2324,Age Category (finer),12-17 years,Overall,Overall,N/A,N/A,N/A,N/A,N/A,Month,August_2024,Counts,44
2324,Age Category (finer),5-11 years,Overall,Overall,N/A,N/A,N/A,N/A,N/A,Month,Febuary_2024,Counts,52
2324,Age Category (finer),0-<1 year,Overall,Overall,N/A,N/A,N/A,N/A,N/A,Month,October_2023,Counts,98
2324,Age Category (finer),1-4 years,Overall,Overall,N/A,N/A,N/A,N/A,N/A,Month,January_2024,Counts,109
2324,Age Category (finer),65-74 years,Overall,Overall,N/A,N/A,N/A,N/A,N/A,Month,March_2024,Counts,671
2324,Age Category (finer),≥75 years,Overall,Overall,N/A,N/A,N/A,N/A,N/A,Month,September_2024,Counts,2627
2324,Age Category (finer),5-11 years,Overall,Overall,N/A,N/A,N/A,N/A,N/A,Month,June_2024,Counts,7
2324,Age Category (finer),0-<1 year,Overall,Overall,N/A,N/A,N/A,N/A,N/A,Month,April_2024,Counts,33
2324,Age Category (finer),1-4 years,Overall,Overall,N/A,N/A,N/A,N/A,N/A,Month,July_2024,Counts,51
2324,Age Category (finer),65-74 years,Overall,Overall,N/A,N/A,N/A,N/A,N/A,Month,Novermber_2023,Counts,1557
