Season,Strata,Age Category,Race/Ethnicity,Sex,COVID,ICU,Medical Condition,Mechanical Ventilation,Death,Time Period,Time,Estimate Type,Estimate
2223,Age Category,18-49 years,Overall,Overall,Overall,Overall,Overall,N/A,N/A,Month,April_2023,Percent,14.2
2223,Age Category,5-17 years,Overall,Overall,Overall,Overall,Overall,N/A,N/A,Month,March_2023,Percent,1.2
2223,Age Category,18-49 years,Overall,Overall,Overall,Overall,Overall,N/A,N/A,Month,March_2023,Percent,15.1
2223,Age Category,0-4 years,Overall,Overall,Overall,Overall,Overall,N/A,N/A,Month,March_2023,Percent,2.7
2223,Age Category,50-64 years,Overall,Overall,Overall,Overall,Overall,N/A,N/A,Month,March_2023,Percent,17.5
2223,Age Category,≥65 years,Overall,Overall,Overall,Overall,Overall,N/A,N/A,Month,March_2023,Percent,63.4
2223,Age Category,≥65 years,Overall,Overall,Overall,Overall,Overall,N/A,N/A,Month,February_2023,Percent,61.3
2223,Age Category,0-4 years,Overall,Overall,Overall,Overall,Overall,N/A,N/A,Month,February_2023,Percent,2.4
2223,Age Category,18-49 years,Overall,Overall,Overall,Overall,Overall,N/A,N/A,Month,February_2023,Percent,16.9
2223,Age Category,50-64 years,Overall,Overall,Overall,Overall,Overall,N/A,N/A,Month,February_2023,Percent,17.5
2223,Age Category,5-17 years,Overall,Overall,Overall,Overall,Overall,N/A,N/A,Month,February_2023,Percent,1.9
2223,Age Category,50-64 years,Overall,Overall,Overall,Overall,Overall,N/A,N/A,Month,January_2023,Percent,17.6
2223,Age Category,≥65 years,Overall,Overall,Overall,Overall,Overall,N/A,N/A,Month,January_2023,Percent,61.2
2223,Age Category,5-17 years,Overall,Overall,Overall,Overall,Overall,N/A,N/A,Month,January_2023,Percent,1.4
2223,Age Category,0-4 years,Overall,Overall,Overall,Overall,Overall,N/A,N/A,Month,January_2023,Percent,2.5
2223,Age Category,18-49 years,Overall,Overall,Overall,Overall,Overall,N/A,N/A,Month,January_2023,Percent,17.3
2223,Age Category,0-4 years,Overall,Overall,Overall,Overall,Overall,N/A,N/A,Month,December_2022,Percent,2.5
2223,Age Category,18-49 years,Overall,Overall,Overall,Overall,Overall,N/A,N/A,Month,December_2022,Percent,16.9
2223,Age Category,50-64 years,Overall,Overall,Overall,Overall,Overall,N/A,N/A,Month,December_2022,Percent,17.3
2223,Age Category,≥65 years,Overall,Overall,Overall,Overall,Overall,N/A,N/A,Month,December_2022,Percent,62
2223,Age Category,5-17 years,Overall,Overall,Overall,Overall,Overall,N/A,N/A,Month,December_2022,Percent,1.2
2223,Age Category,5-17 years,Overall,Overall,Overall,Overall,Overall,N/A,N/A,Month,November_2022,Percent,1.1
2223,Age Category,0-4 years,Overall,Overall,Overall,Overall,Overall,N/A,N/A,Month,November_2022,Percent,3
2223,Age Category,≥65 years,Overall,Overall,Overall,Overall,Overall,N/A,N/A,Month,November_2022,Percent,61.2
2223,Age Category,18-49 years,Overall,Overall,Overall,Overall,Overall,N/A,N/A,Month,November_2022,Percent,17.2
2223,Age Category,50-64 years,Overall,Overall,Overall,Overall,Overall,N/A,N/A,Month,November_2022,Percent,17.4
2223,Age Category,≥65 years,Overall,Overall,Overall,Overall,Overall,N/A,N/A,Month,October_2022,Percent,61.9
2223,Age Category,0-4 years,Overall,Overall,Overall,Overall,Overall,N/A,N/A,Month,October_2022,Percent,2.4
2223,Age Category,5-17 years,Overall,Overall,Overall,Overall,Overall,N/A,N/A,Month,October_2022,Percent,1.1
2223,Age Category,50-64 years,Overall,Overall,Overall,Overall,Overall,N/A,N/A,Month,October_2022,Percent,17.3
2223,Age Category,18-49 years,Overall,Overall,Overall,Overall,Overall,N/A,N/A,Month,October_2022,Percent,17.2
2223,ICU Status,0-17 years (Children),Overall,Overall,Overall,Admitted to ICU,Overall,N/A,N/A,Month,July_2023,Percent,23.5
2223,ICU Status,≥65 years,Overall,Overall,Overall,Admitted to ICU,Overall,N/A,N/A,Month,May_2023,Percent,13.2
2223,ICU Status,≥65 years,Overall,Overall,Overall,Admitted to ICU,Overall,N/A,N/A,Month,February_2023,Percent,9.4
2223,ICU Status,18-49 years,Overall,Overall,Overall,Admitted to ICU,Overall,N/A,N/A,Month,June_2023,Percent,9.7
2223,ICU Status,18-49 years,Overall,Overall,Overall,Admitted to ICU,Overall,N/A,N/A,Month,October_2022,Percent,11.6
2223,ICU Status,18-49 years,Overall,Overall,Overall,Admitted to ICU,Overall,N/A,N/A,Month,March_2023,Percent,10.1
2223,ICU Status,0-17 years (Children),Overall,Overall,Overall,Admitted to ICU,Overall,N/A,N/A,Month,May_2023,Percent,31.3
2223,ICU Status,18-49 years,Overall,Overall,Overall,Admitted to ICU,Overall,N/A,N/A,Month,May_2023,Percent,14.5
2223,ICU Status,18-49 years,Overall,Overall,Overall,Admitted to ICU,Overall,N/A,N/A,Month,January_2023,Percent,13.3
2223,ICU Status,18-49 years,Overall,Overall,Overall,Admitted to ICU,Overall,N/A,N/A,Month,July_2023,Percent,8.9
2223,ICU Status,≥65 years,Overall,Overall,Overall,Admitted to ICU,Overall,N/A,N/A,Month,July_2023,Percent,19.4
2223,ICU Status,50-64 years,Overall,Overall,Overall,Admitted to ICU,Overall,N/A,N/A,Month,October_2022,Percent,22.1
2223,ICU Status,18-49 years,Overall,Overall,Overall,Admitted to ICU,Overall,N/A,N/A,Month,November_2022,Percent,14.9
2223,ICU Status,50-64 years,Overall,Overall,Overall,Admitted to ICU,Overall,N/A,N/A,Month,August_2023,Percent,15.2
2223,ICU Status,18-49 years,Overall,Overall,Overall,Admitted to ICU,Overall,N/A,N/A,Month,December_2022,Percent,15
2223,ICU Status,50-64 years,Overall,Overall,Overall,Admitted to ICU,Overall,N/A,N/A,Month,June_2023,Percent,17.9
2223,ICU Status,18-49 years,Overall,Overall,Overall,Admitted to ICU,Overall,N/A,N/A,Month,August_2023,Percent,8
2223,ICU Status,≥65 years,Overall,Overall,Overall,Admitted to ICU,Overall,N/A,N/A,Month,August_2023,Percent,13
2223,ICU Status,0-17 years (Children),Overall,Overall,Overall,Admitted to ICU,Overall,N/A,N/A,Month,August_2023,Percent,21.7
2223,ICU Status,≥65 years,Overall,Overall,Overall,Admitted to ICU,Overall,N/A,N/A,Month,November_2022,Percent,15
2223,ICU Status,50-64 years,Overall,Overall,Overall,Admitted to ICU,Overall,N/A,N/A,Month,May_2023,Percent,24.2
2223,ICU Status,≥65 years,Overall,Overall,Overall,Admitted to ICU,Overall,N/A,N/A,Month,January_2023,Percent,18.5
2223,ICU Status,≥65 years,Overall,Overall,Overall,Admitted to ICU,Overall,N/A,N/A,Month,June_2023,Percent,18.9
2223,ICU Status,50-64 years,Overall,Overall,Overall,Admitted to ICU,Overall,N/A,N/A,Month,December_2022,Percent,30.2
2223,ICU Status,0-17 years (Children),Overall,Overall,Overall,Admitted to ICU,Overall,N/A,N/A,Month,September_2023,Percent,22
2223,ICU Status,≥65 years,Overall,Overall,Overall,Admitted to ICU,Overall,N/A,N/A,Month,October_2022,Percent,12
2223,ICU Status,18-49 years,Overall,Overall,Overall,Admitted to ICU,Overall,N/A,N/A,Month,September_2023,Percent,22.2
2223,ICU Status,≥65 years,Overall,Overall,Overall,Admitted to ICU,Overall,N/A,N/A,Month,March_2023,Percent,17.7
2223,ICU Status,50-64 years,Overall,Overall,Overall,Admitted to ICU,Overall,N/A,N/A,Month,February_2023,Percent,9.1
2223,ICU Status,50-64 years,Overall,Overall,Overall,Admitted to ICU,Overall,N/A,N/A,Month,July_2023,Percent,17.7
2223,ICU Status,0-17 years (Children),Overall,Overall,Overall,Admitted to ICU,Overall,N/A,N/A,Month,March_2023,Percent,25.5
2223,ICU Status,0-17 years (Children),Overall,Overall,Overall,Admitted to ICU,Overall,N/A,N/A,Month,December_2022,Percent,20.7
2223,ICU Status,50-64 years,Overall,Overall,Overall,Admitted to ICU,Overall,N/A,N/A,Month,January_2023,Percent,17.3
2223,ICU Status,18-49 years,Overall,Overall,Overall,Admitted to ICU,Overall,N/A,N/A,Month,April_2023,Percent,14.1
2223,ICU Status,0-17 years (Children),Overall,Overall,Overall,Admitted to ICU,Overall,N/A,N/A,Month,October_2022,Percent,25.9
2223,ICU Status,0-17 years (Children),Overall,Overall,Overall,Admitted to ICU,Overall,N/A,N/A,Month,February_2023,Percent,21.7
2223,ICU Status,0-17 years (Children),Overall,Overall,Overall,Admitted to ICU,Overall,N/A,N/A,Month,April_2023,Percent,30.3
2223,ICU Status,0-17 years (Children),Overall,Overall,Overall,Admitted to ICU,Overall,N/A,N/A,Month,November_2022,Percent,24.6
2223,ICU Status,50-64 years,Overall,Overall,Overall,Admitted to ICU,Overall,N/A,N/A,Month,March_2023,Percent,18.1
2223,ICU Status,0-17 years (Children),Overall,Overall,Overall,Admitted to ICU,Overall,N/A,N/A,Month,June_2023,Percent,22.7
2223,ICU Status,≥65 years,Overall,Overall,Overall,Admitted to ICU,Overall,N/A,N/A,Month,September_2023,Percent,13.2
2223,ICU Status,0-17 years (Children),Overall,Overall,Overall,Admitted to ICU,Overall,N/A,N/A,Month,January_2023,Percent,23.6
2223,ICU Status,50-64 years,Overall,Overall,Overall,Admitted to ICU,Overall,N/A,N/A,Month,November_2022,Percent,21.8
2223,ICU Status,≥65 years,Overall,Overall,Overall,Admitted to ICU,Overall,N/A,N/A,Month,April_2023,Percent,11.4
2223,ICU Status,18-49 years,Overall,Overall,Overall,Admitted to ICU,Overall,N/A,N/A,Month,February_2023,Percent,9.6
2223,ICU Status,50-64 years,Overall,Overall,Overall,Admitted to ICU,Overall,N/A,N/A,Month,April_2023,Percent,19.9
2223,ICU Status,≥65 years,Overall,Overall,Overall,Admitted to ICU,Overall,N/A,N/A,Month,December_2022,Percent,9.9
2223,ICU Status,50-64 years,Overall,Overall,Overall,Admitted to ICU,Overall,N/A,N/A,Month,September_2023,Percent,16.5
2021,ICU Status,0-17 years (Children),Overall,Overall,Overall,Admitted to ICU,Overall,N/A,N/A,Month,June_2021,Percent,18.4
2021,ICU Status,0-17 years (Children),Overall,Overall,Overall,Admitted to ICU,Overall,N/A,N/A,Month,February_2021,Percent,30.3
2021,ICU Status,≥65 years,Overall,Overall,Overall,Admitted to ICU,Overall,N/A,N/A,Month,June_2021,Percent,22.6
2021,ICU Status,50-64 years,Overall,Overall,Overall,Admitted to ICU,Overall,N/A,N/A,Month,April_2021,Percent,18.6
2021,ICU Status,0-17 years (Children),Overall,Overall,Overall,Admitted to ICU,Overall,N/A,N/A,Month,November_2020,Percent,24.8
2021,ICU Status,0-17 years (Children),Overall,Overall,Overall,Admitted to ICU,Overall,N/A,N/A,Month,July_2021,Percent,26.9
2021,ICU Status,0-17 years (Children),Overall,Overall,Overall,Admitted to ICU,Overall,N/A,N/A,Month,January_2021,Percent,24.4
2021,ICU Status,0-17 years (Children),Overall,Overall,Overall,Admitted to ICU,Overall,N/A,N/A,Month,April_2021,Percent,23.8
2021,ICU Status,0-17 years (Children),Overall,Overall,Overall,Admitted to ICU,Overall,N/A,N/A,Month,May_2021,Percent,27.5
2021,ICU Status,≥65 years,Overall,Overall,Overall,Admitted to ICU,Overall,N/A,N/A,Month,January_2021,Percent,21.7
2021,ICU Status,50-64 years,Overall,Overall,Overall,Admitted to ICU,Overall,N/A,N/A,Month,July_2021,Percent,28.1
2021,ICU Status,50-64 years,Overall,Overall,Overall,Admitted to ICU,Overall,N/A,N/A,Month,March_2021,Percent,17.8
2021,ICU Status,0-17 years (Children),Overall,Overall,Overall,Admitted to ICU,Overall,N/A,N/A,Month,October_2020,Percent,18.5
2021,ICU Status,≥65 years,Overall,Overall,Overall,Admitted to ICU,Overall,N/A,N/A,Month,February_2021,Percent,16.7
2021,ICU Status,50-64 years,Overall,Overall,Overall,Admitted to ICU,Overall,N/A,N/A,Month,February_2021,Percent,19.2
2021,ICU Status,18-49 years,Overall,Overall,Overall,Admitted to ICU,Overall,N/A,N/A,Month,April_2021,Percent,16
2021,ICU Status,50-64 years,Overall,Overall,Overall,Admitted to ICU,Overall,N/A,N/A,Month,September_2021,Percent,28.7
2021,ICU Status,≥65 years,Overall,Overall,Overall,Admitted to ICU,Overall,N/A,N/A,Month,September_2021,Percent,26.6
2021,ICU Status,18-49 years,Overall,Overall,Overall,Admitted to ICU,Overall,N/A,N/A,Month,January_2021,Percent,16.1
2021,ICU Status,18-49 years,Overall,Overall,Overall,Admitted to ICU,Overall,N/A,N/A,Month,March_2021,Percent,13.7
2021,ICU Status,0-17 years (Children),Overall,Overall,Overall,Admitted to ICU,Overall,N/A,N/A,Month,March_2021,Percent,25.3
2021,ICU Status,18-49 years,Overall,Overall,Overall,Admitted to ICU,Overall,N/A,N/A,Month,September_2021,Percent,19
2021,ICU Status,18-49 years,Overall,Overall,Overall,Admitted to ICU,Overall,N/A,N/A,Month,November_2020,Percent,16.2
2021,ICU Status,18-49 years,Overall,Overall,Overall,Admitted to ICU,Overall,N/A,N/A,Month,July_2021,Percent,26.1
2021,ICU Status,18-49 years,Overall,Overall,Overall,Admitted to ICU,Overall,N/A,N/A,Month,December_2020,Percent,16.9
2021,ICU Status,18-49 years,Overall,Overall,Overall,Admitted to ICU,Overall,N/A,N/A,Month,May_2021,Percent,13.2
2021,ICU Status,50-64 years,Overall,Overall,Overall,Admitted to ICU,Overall,N/A,N/A,Month,May_2021,Percent,22.5
2021,ICU Status,0-17 years (Children),Overall,Overall,Overall,Admitted to ICU,Overall,N/A,N/A,Month,September_2021,Percent,32.4
2021,ICU Status,≥65 years,Overall,Overall,Overall,Admitted to ICU,Overall,N/A,N/A,Month,December_2020,Percent,21.3
2021,ICU Status,≥65 years,Overall,Overall,Overall,Admitted to ICU,Overall,N/A,N/A,Month,March_2021,Percent,18.5
2021,ICU Status,≥65 years,Overall,Overall,Overall,Admitted to ICU,Overall,N/A,N/A,Month,August_2021,Percent,24
2021,ICU Status,≥65 years,Overall,Overall,Overall,Admitted to ICU,Overall,N/A,N/A,Month,May_2021,Percent,21.9
2021,ICU Status,≥65 years,Overall,Overall,Overall,Admitted to ICU,Overall,N/A,N/A,Month,April_2021,Percent,19.6
2021,ICU Status,50-64 years,Overall,Overall,Overall,Admitted to ICU,Overall,N/A,N/A,Month,January_2021,Percent,23.5
2021,ICU Status,50-64 years,Overall,Overall,Overall,Admitted to ICU,Overall,N/A,N/A,Month,November_2020,Percent,22.7
2021,ICU Status,18-49 years,Overall,Overall,Overall,Admitted to ICU,Overall,N/A,N/A,Month,February_2021,Percent,12.5
2021,ICU Status,18-49 years,Overall,Overall,Overall,Admitted to ICU,Overall,N/A,N/A,Month,October_2020,Percent,14
2021,ICU Status,50-64 years,Overall,Overall,Overall,Admitted to ICU,Overall,N/A,N/A,Month,December_2020,Percent,20.3
2021,ICU Status,0-17 years (Children),Overall,Overall,Overall,Admitted to ICU,Overall,N/A,N/A,Month,August_2021,Percent,30.4
2021,ICU Status,50-64 years,Overall,Overall,Overall,Admitted to ICU,Overall,N/A,N/A,Month,August_2021,Percent,25.6
2021,ICU Status,≥65 years,Overall,Overall,Overall,Admitted to ICU,Overall,N/A,N/A,Month,November_2020,Percent,22.6
2021,ICU Status,18-49 years,Overall,Overall,Overall,Admitted to ICU,Overall,N/A,N/A,Month,June_2021,Percent,13.7
2021,ICU Status,0-17 years (Children),Overall,Overall,Overall,Admitted to ICU,Overall,N/A,N/A,Month,December_2020,Percent,27.3
2021,ICU Status,50-64 years,Overall,Overall,Overall,Admitted to ICU,Overall,N/A,N/A,Month,October_2020,Percent,23.6
2021,ICU Status,≥65 years,Overall,Overall,Overall,Admitted to ICU,Overall,N/A,N/A,Month,July_2021,Percent,26.3
2021,ICU Status,18-49 years,Overall,Overall,Overall,Admitted to ICU,Overall,N/A,N/A,Month,August_2021,Percent,14.5
2021,ICU Status,≥65 years,Overall,Overall,Overall,Admitted to ICU,Overall,N/A,N/A,Month,October_2020,Percent,24.1
2021,ICU Status,50-64 years,Overall,Overall,Overall,Admitted to ICU,Overall,N/A,N/A,Month,June_2021,Percent,22.9
2122,ICU Status,50-64 years,Overall,Overall,Overall,Admitted to ICU,Overall,N/A,N/A,Month,March_2022,Percent,19.2
2122,ICU Status,18-49 years,Overall,Overall,Overall,Admitted to ICU,Overall,N/A,N/A,Month,May_2022,Percent,10.3
2122,ICU Status,18-49 years,Overall,Overall,Overall,Admitted to ICU,Overall,N/A,N/A,Month,February_2022,Percent,13.3
2122,ICU Status,≥65 years,Overall,Overall,Overall,Admitted to ICU,Overall,N/A,N/A,Month,April_2022,Percent,13.8
2122,ICU Status,0-17 years (Children),Overall,Overall,Overall,Admitted to ICU,Overall,N/A,N/A,Month,October_2021,Percent,26.5
2122,ICU Status,50-64 years,Overall,Overall,Overall,Admitted to ICU,Overall,N/A,N/A,Month,September_2022,Percent,16.1
2122,ICU Status,18-49 years,Overall,Overall,Overall,Admitted to ICU,Overall,N/A,N/A,Month,January_2022,Percent,11.6
2122,ICU Status,18-49 years,Overall,Overall,Overall,Admitted to ICU,Overall,N/A,N/A,Month,March_2022,Percent,12.5
2122,ICU Status,18-49 years,Overall,Overall,Overall,Admitted to ICU,Overall,N/A,N/A,Month,July_2022,Percent,14.8
2122,ICU Status,50-64 years,Overall,Overall,Overall,Admitted to ICU,Overall,N/A,N/A,Month,May_2022,Percent,19.3
2122,ICU Status,18-49 years,Overall,Overall,Overall,Admitted to ICU,Overall,N/A,N/A,Month,November_2021,Percent,20.2
2122,ICU Status,50-64 years,Overall,Overall,Overall,Admitted to ICU,Overall,N/A,N/A,Month,April_2022,Percent,19.2
2122,ICU Status,≥65 years,Overall,Overall,Overall,Admitted to ICU,Overall,N/A,N/A,Month,May_2022,Percent,13
2122,ICU Status,18-49 years,Overall,Overall,Overall,Admitted to ICU,Overall,N/A,N/A,Month,October_2021,Percent,15.6
2122,ICU Status,0-17 years (Children),Overall,Overall,Overall,Admitted to ICU,Overall,N/A,N/A,Month,September_2022,Percent,22.9
2122,ICU Status,50-64 years,Overall,Overall,Overall,Admitted to ICU,Overall,N/A,N/A,Month,February_2022,Percent,19.5
2122,ICU Status,18-49 years,Overall,Overall,Overall,Admitted to ICU,Overall,N/A,N/A,Month,April_2022,Percent,8.7
2122,ICU Status,0-17 years (Children),Overall,Overall,Overall,Admitted to ICU,Overall,N/A,N/A,Month,May_2022,Percent,17.7
2122,ICU Status,18-49 years,Overall,Overall,Overall,Admitted to ICU,Overall,N/A,N/A,Month,December_2021,Percent,11.2
2122,ICU Status,≥65 years,Overall,Overall,Overall,Admitted to ICU,Overall,N/A,N/A,Month,October_2021,Percent,23.1
2122,ICU Status,50-64 years,Overall,Overall,Overall,Admitted to ICU,Overall,N/A,N/A,Month,July_2022,Percent,20
2122,ICU Status,0-17 years (Children),Overall,Overall,Overall,Admitted to ICU,Overall,N/A,N/A,Month,April_2022,Percent,18.9
2122,ICU Status,50-64 years,Overall,Overall,Overall,Admitted to ICU,Overall,N/A,N/A,Month,August_2022,Percent,16.7
2122,ICU Status,≥65 years,Overall,Overall,Overall,Admitted to ICU,Overall,N/A,N/A,Month,November_2021,Percent,18.9
2122,ICU Status,0-17 years (Children),Overall,Overall,Overall,Admitted to ICU,Overall,N/A,N/A,Month,December_2021,Percent,21.1
2122,ICU Status,≥65 years,Overall,Overall,Overall,Admitted to ICU,Overall,N/A,N/A,Month,February_2022,Percent,19.9
2122,ICU Status,≥65 years,Overall,Overall,Overall,Admitted to ICU,Overall,N/A,N/A,Month,August_2022,Percent,14.9
2122,ICU Status,0-17 years (Children),Overall,Overall,Overall,Admitted to ICU,Overall,N/A,N/A,Month,February_2022,Percent,24.3
2122,ICU Status,50-64 years,Overall,Overall,Overall,Admitted to ICU,Overall,N/A,N/A,Month,December_2021,Percent,29.6
2122,ICU Status,50-64 years,Overall,Overall,Overall,Admitted to ICU,Overall,N/A,N/A,Month,June_2022,Percent,18
2122,ICU Status,50-64 years,Overall,Overall,Overall,Admitted to ICU,Overall,N/A,N/A,Month,January_2022,Percent,23.6
2122,ICU Status,18-49 years,Overall,Overall,Overall,Admitted to ICU,Overall,N/A,N/A,Month,June_2022,Percent,13.9
2122,ICU Status,0-17 years (Children),Overall,Overall,Overall,Admitted to ICU,Overall,N/A,N/A,Month,June_2022,Percent,20.6
2122,ICU Status,≥65 years,Overall,Overall,Overall,Admitted to ICU,Overall,N/A,N/A,Month,September_2022,Percent,15.5
2122,ICU Status,0-17 years (Children),Overall,Overall,Overall,Admitted to ICU,Overall,N/A,N/A,Month,July_2022,Percent,23.3
2122,ICU Status,0-17 years (Children),Overall,Overall,Overall,Admitted to ICU,Overall,N/A,N/A,Month,January_2022,Percent,18.7
2122,ICU Status,≥65 years,Overall,Overall,Overall,Admitted to ICU,Overall,N/A,N/A,Month,December_2021,Percent,21.2
2122,ICU Status,≥65 years,Overall,Overall,Overall,Admitted to ICU,Overall,N/A,N/A,Month,June_2022,Percent,18.1
2122,ICU Status,≥65 years,Overall,Overall,Overall,Admitted to ICU,Overall,N/A,N/A,Month,March_2022,Percent,18.8
2122,ICU Status,0-17 years (Children),Overall,Overall,Overall,Admitted to ICU,Overall,N/A,N/A,Month,August_2022,Percent,22
2122,ICU Status,18-49 years,Overall,Overall,Overall,Admitted to ICU,Overall,N/A,N/A,Month,September_2022,Percent,19
2122,ICU Status,0-17 years (Children),Overall,Overall,Overall,Admitted to ICU,Overall,N/A,N/A,Month,March_2022,Percent,19.8
2122,ICU Status,0-17 years (Children),Overall,Overall,Overall,Admitted to ICU,Overall,N/A,N/A,Month,November_2021,Percent,24.1
2122,ICU Status,≥65 years,Overall,Overall,Overall,Admitted to ICU,Overall,N/A,N/A,Month,January_2022,Percent,15.4
2122,ICU Status,18-49 years,Overall,Overall,Overall,Admitted to ICU,Overall,N/A,N/A,Month,August_2022,Percent,10.5
2122,ICU Status,≥65 years,Overall,Overall,Overall,Admitted to ICU,Overall,N/A,N/A,Month,July_2022,Percent,9
2122,ICU Status,50-64 years,Overall,Overall,Overall,Admitted to ICU,Overall,N/A,N/A,Month,October_2021,Percent,25.8
2122,ICU Status,50-64 years,Overall,Overall,Overall,Admitted to ICU,Overall,N/A,N/A,Month,November_2021,Percent,32
2324,ICU Status,18-49 years,Overall,Overall,Overall,Admitted to ICU,Overall,N/A,N/A,Month,January_2024,Percent,7.7
2324,ICU Status,18-49 years,Overall,Overall,Overall,Admitted to ICU,Overall,N/A,N/A,Month,September_2024,Percent,15.8
2324,ICU Status,≥65 years,Overall,Overall,Overall,Admitted to ICU,Overall,N/A,N/A,Month,March_2024,Percent,22
2324,ICU Status,50-64 years,Overall,Overall,Overall,Admitted to ICU,Overall,N/A,N/A,Month,October_2023,Percent,18.7
2324,ICU Status,18-49 years,Overall,Overall,Overall,Admitted to ICU,Overall,N/A,N/A,Month,April_2024,Percent,16.9
2324,ICU Status,50-64 years,Overall,Overall,Overall,Admitted to ICU,Overall,N/A,N/A,Month,July_2024,Percent,8
2324,ICU Status,≥65 years,Overall,Overall,Overall,Admitted to ICU,Overall,N/A,N/A,Month,November_2023,Percent,9.7
2324,ICU Status,≥65 years,Overall,Overall,Overall,Admitted to ICU,Overall,N/A,N/A,Month,September_2024,Percent,15.7
2324,ICU Status,≥65 years,Overall,Overall,Overall,Admitted to ICU,Overall,N/A,N/A,Month,January_2024,Percent,22.7
2324,ICU Status,18-49 years,Overall,Overall,Overall,Admitted to ICU,Overall,N/A,N/A,Month,March_2024,Percent,12.6
2324,ICU Status,50-64 years,Overall,Overall,Overall,Admitted to ICU,Overall,N/A,N/A,Month,February_2024,Percent,29.8
2324,ICU Status,0-17 years (Children),Overall,Overall,Overall,Admitted to ICU,Overall,N/A,N/A,Month,June_2024,Percent,18
2324,ICU Status,50-64 years,Overall,Overall,Overall,Admitted to ICU,Overall,N/A,N/A,Month,May_2024,Percent,20
2324,ICU Status,18-49 years,Overall,Overall,Overall,Admitted to ICU,Overall,N/A,N/A,Month,November_2023,Percent,23.1
2324,ICU Status,0-17 years (Children),Overall,Overall,Overall,Admitted to ICU,Overall,N/A,N/A,Month,May_2024,Percent,20.7
2324,ICU Status,≥65 years,Overall,Overall,Overall,Admitted to ICU,Overall,N/A,N/A,Month,June_2024,Percent,7.9
2324,ICU Status,18-49 years,Overall,Overall,Overall,Admitted to ICU,Overall,N/A,N/A,Month,June_2024,Percent,25.1
2324,ICU Status,18-49 years,Overall,Overall,Overall,Admitted to ICU,Overall,N/A,N/A,Month,May_2024,Percent,7.3
2324,ICU Status,18-49 years,Overall,Overall,Overall,Admitted to ICU,Overall,N/A,N/A,Month,October_2023,Percent,14.2
2324,ICU Status,18-49 years,Overall,Overall,Overall,Admitted to ICU,Overall,N/A,N/A,Month,December_2023,Percent,13.2
2324,ICU Status,≥65 years,Overall,Overall,Overall,Admitted to ICU,Overall,N/A,N/A,Month,July_2024,Percent,10.8
2324,ICU Status,≥65 years,Overall,Overall,Overall,Admitted to ICU,Overall,N/A,N/A,Month,August_2024,Percent,12
2324,ICU Status,18-49 years,Overall,Overall,Overall,Admitted to ICU,Overall,N/A,N/A,Month,August_2024,Percent,15.4
2324,ICU Status,50-64 years,Overall,Overall,Overall,Admitted to ICU,Overall,N/A,N/A,Month,August_2024,Percent,17.8
2324,ICU Status,≥65 years,Overall,Overall,Overall,Admitted to ICU,Overall,N/A,N/A,Month,April_2024,Percent,15
2324,ICU Status,18-49 years,Overall,Overall,Overall,Admitted to ICU,Overall,N/A,N/A,Month,July_2024,Percent,25.8
2324,ICU Status,≥65 years,Overall,Overall,Overall,Admitted to ICU,Overall,N/A,N/A,Month,October_2023,Percent,20.8
2324,ICU Status,≥65 years,Overall,Overall,Overall,Admitted to ICU,Overall,N/A,N/A,Month,December_2023,Percent,21.1
2324,ICU Status,0-17 years (Children),Overall,Overall,Overall,Admitted to ICU,Overall,N/A,N/A,Month,October_2023,Percent,22.1
2324,ICU Status,50-64 years,Overall,Overall,Overall,Admitted to ICU,Overall,N/A,N/A,Month,November_2023,Percent,23.6
2324,ICU Status,50-64 years,Overall,Overall,Overall,Admitted to ICU,Overall,N/A,N/A,Month,December_2023,Percent,14.3
2324,ICU Status,50-64 years,Overall,Overall,Overall,Admitted to ICU,Overall,N/A,N/A,Month,March_2024,Percent,21.9
2324,ICU Status,0-17 years (Children),Overall,Overall,Overall,Admitted to ICU,Overall,N/A,N/A,Month,February_2024,Percent,25.6
2324,ICU Status,0-17 years (Children),Overall,Overall,Overall,Admitted to ICU,Overall,N/A,N/A,Month,July_2024,Percent,24.5
2324,ICU Status,50-64 years,Overall,Overall,Overall,Admitted to ICU,Overall,N/A,N/A,Month,January_2024,Percent,24.3
2324,ICU Status,≥65 years,Overall,Overall,Overall,Admitted to ICU,Overall,N/A,N/A,Month,May_2024,Percent,12.6
2324,ICU Status,0-17 years (Children),Overall,Overall,Overall,Admitted to ICU,Overall,N/A,N/A,Month,March_2024,Percent,30.4
2324,ICU Status,0-17 years (Children),Overall,Overall,Overall,Admitted to ICU,Overall,N/A,N/A,Month,January_2024,Percent,24.8
2324,ICU Status,0-17 years (Children),Overall,Overall,Overall,Admitted to ICU,Overall,N/A,N/A,Month,November_2023,Percent,24.3
2324,ICU Status,≥65 years,Overall,Overall,Overall,Admitted to ICU,Overall,N/A,N/A,Month,February_2024,Percent,16.4
2324,ICU Status,18-49 years,Overall,Overall,Overall,Admitted to ICU,Overall,N/A,N/A,Month,February_2024,Percent,13
2324,ICU Status,0-17 years (Children),Overall,Overall,Overall,Admitted to ICU,Overall,N/A,N/A,Month,September_2024,Percent,21.8
2324,ICU Status,50-64 years,Overall,Overall,Overall,Admitted to ICU,Overall,N/A,N/A,Month,April_2024,Percent,30
2324,ICU Status,0-17 years (Children),Overall,Overall,Overall,Admitted to ICU,Overall,N/A,N/A,Month,April_2024,Percent,20.2
